CustomerID,InvoiceDate,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
14060.00,2011-12-05 12:29:00,4,19,6140.42,5,5,5,15,Champions
14062.00,2011-11-30 10:04:00,9,12,10464.85,5,5,5,15,Champions
14064.00,2011-11-10 13:14:00,28,5,1353.74,4,4,4,12,Loyal Customers
14066.00,2011-03-18 12:21:00,266,1,152.55,1,1,1,3,Lost Customers
14067.00,2011-10-07 10:21:00,63,2,374.70,3,3,2,8,Potential Loyalists
14068.00,2011-01-23 16:02:00,319,1,265.85,1,1,2,4,Lost Customers
14071.00,2011-12-06 12:27:00,3,8,1438.82,5,5,4,14,Champions
14073.00,2011-11-07 15:49:00,31,1,151.04,4,1,1,6,At Risk
14075.00,2011-12-05 08:38:00,4,3,942.26,5,3,4,12,Loyal Customers
14076.00,2011-08-02 15:19:00,128,1,122.47,2,1,1,4,Lost Customers
14077.00,2011-10-30 12:35:00,40,5,499.42,3,4,3,10,Loyal Customers
14078.00,2011-08-30 12:16:00,101,6,1049.37,2,5,4,11,Loyal Customers
14079.00,2011-08-07 12:10:00,124,1,375.10,2,1,2,5,At Risk
14080.00,2011-11-07 11:09:00,32,1,45.60,4,1,1,6,At Risk
14081.00,2011-02-10 16:17:00,301,2,934.52,1,3,3,7,Potential Loyalists
14082.00,2010-12-10 11:02:00,364,1,182.25,1,1,1,3,Lost Customers
14083.00,2011-12-05 13:14:00,3,9,1018.43,5,5,4,14,Champions
14085.00,2011-12-07 13:46:00,1,18,4448.54,5,5,5,15,Champions
14087.00,2011-12-07 12:41:00,2,1,194.42,5,1,1,7,Potential Loyalists
14088.00,2011-11-29 16:16:00,9,13,50491.81,5,5,5,15,Champions
14089.00,2011-10-14 10:38:00,56,1,161.00,3,1,1,5,At Risk
14090.00,2011-01-19 10:51:00,324,1,76.32,1,1,1,3,Lost Customers
14092.00,2011-12-02 12:13:00,7,14,4076.91,5,5,5,15,Champions
14093.00,2011-11-27 16:27:00,11,1,442.85,5,1,2,8,Potential Loyalists
14096.00,2011-12-05 17:17:00,3,17,65164.79,5,5,5,15,Champions
14098.00,2011-11-03 10:13:00,36,1,147.35,3,1,1,5,At Risk
14099.00,2011-11-23 13:53:00,15,11,3104.17,4,5,5,14,Champions
14100.00,2011-07-25 11:01:00,137,1,194.90,2,1,1,4,Lost Customers
14101.00,2011-09-27 12:28:00,73,6,5976.79,2,5,5,12,Loyal Customers
14102.00,2011-12-04 15:38:00,4,5,1360.28,5,4,4,13,Champions
14104.00,2011-07-08 12:50:00,154,2,216.21,2,3,1,6,At Risk
14105.00,2011-04-14 17:58:00,238,1,1266.23,1,1,4,6,At Risk
14107.00,2011-10-19 12:12:00,51,7,2703.23,3,5,5,13,Champions
14108.00,2011-11-09 10:41:00,30,2,597.91,4,3,3,10,Loyal Customers
14109.00,2011-09-28 10:18:00,72,1,144.20,2,1,1,4,Lost Customers
14110.00,2011-12-06 12:26:00,3,12,5683.15,5,5,5,15,Champions
14111.00,2011-11-25 13:44:00,13,4,692.85,4,4,3,11,Loyal Customers
14112.00,2011-11-17 12:30:00,22,7,2915.15,4,5,5,14,Champions
14113.00,2011-12-06 12:18:00,3,4,1840.42,5,4,4,13,Champions
14114.00,2011-03-11 09:42:00,273,2,386.53,1,3,2,6,At Risk
14116.00,2011-11-20 10:29:00,19,5,1382.74,4,4,4,12,Loyal Customers
14117.00,2011-07-19 09:49:00,143,1,90.00,2,1,1,4,Lost Customers
14121.00,2011-12-06 12:19:00,3,4,2780.15,5,4,5,14,Champions
14124.00,2011-09-16 13:32:00,83,1,419.58,2,1,2,5,At Risk
14125.00,2011-11-29 12:47:00,10,3,2740.43,5,3,5,13,Champions
14126.00,2011-12-02 11:45:00,7,3,706.13,5,3,3,11,Loyal Customers
14127.00,2011-08-09 10:49:00,122,3,709.71,2,3,3,8,Potential Loyalists
14128.00,2011-10-10 12:00:00,60,2,637.50,3,3,3,9,Potential Loyalists
14129.00,2011-12-08 11:02:00,1,5,1123.86,5,4,4,13,Champions
14130.00,2011-01-24 16:05:00,318,1,483.86,1,1,2,4,Lost Customers
14132.00,2011-12-07 13:35:00,1,11,3586.03,5,5,5,15,Champions
14133.00,2011-08-02 11:34:00,129,3,605.64,2,3,3,8,Potential Loyalists
14135.00,2011-12-08 11:38:00,1,15,4690.31,5,5,5,15,Champions
14138.00,2011-12-08 12:44:00,1,2,982.38,5,3,4,12,Loyal Customers
14139.00,2011-10-24 13:34:00,45,1,415.82,3,1,2,6,At Risk
14140.00,2011-12-06 09:05:00,3,2,935.05,5,3,3,11,Loyal Customers
14141.00,2011-12-07 09:53:00,2,4,915.13,5,4,3,12,Loyal Customers
14142.00,2010-12-01 16:33:00,372,1,311.81,1,1,2,4,Lost Customers
14143.00,2011-07-29 09:48:00,133,1,115.80,2,1,1,4,Lost Customers
14145.00,2011-10-24 12:10:00,46,4,3742.20,3,4,5,12,Loyal Customers
14146.00,2011-12-01 10:18:00,8,5,4191.00,5,4,5,14,Champions
14147.00,2011-09-22 18:10:00,77,2,483.40,2,3,2,7,Potential Loyalists
14148.00,2011-04-20 12:02:00,233,1,157.20,1,1,1,3,Lost Customers
14149.00,2011-05-03 09:44:00,220,1,446.62,1,1,2,4,Lost Customers
14150.00,2011-11-04 10:05:00,35,2,658.64,3,3,3,9,Potential Loyalists
14152.00,2011-09-25 12:54:00,74,2,621.29,2,3,3,8,Potential Loyalists
14154.00,2011-04-14 16:26:00,238,2,1345.62,1,3,4,8,Potential Loyalists
14155.00,2011-03-18 14:13:00,265,1,118.75,1,1,1,3,Lost Customers
14156.00,2011-11-30 10:54:00,9,55,117379.63,5,5,5,15,Champions
14157.00,2011-11-20 11:32:00,19,2,432.88,4,3,2,9,Potential Loyalists
14158.00,2011-10-30 15:08:00,39,1,507.66,3,1,3,7,Potential Loyalists
14159.00,2011-11-20 12:36:00,19,11,4693.01,4,5,5,14,Champions
14161.00,2011-05-08 11:41:00,215,3,1110.52,1,3,4,8,Potential Loyalists
14162.00,2011-06-19 11:36:00,173,2,289.36,2,3,2,7,Potential Loyalists
14163.00,2011-09-13 15:18:00,86,4,2445.91,2,4,5,11,Loyal Customers
14164.00,2011-09-30 12:24:00,70,2,1631.77,3,3,4,10,Loyal Customers
14165.00,2011-03-09 12:39:00,275,1,122.54,1,1,1,3,Lost Customers
14167.00,2011-10-31 14:29:00,38,4,574.84,3,4,3,10,Loyal Customers
14171.00,2011-09-02 16:43:00,97,1,363.79,2,1,2,5,At Risk
14173.00,2011-11-29 11:54:00,10,4,450.84,5,4,2,11,Loyal Customers
14174.00,2011-11-06 13:17:00,32,1,134.46,4,1,1,6,At Risk
14175.00,2011-10-11 11:55:00,59,3,3222.30,3,3,5,11,Loyal Customers
14176.00,2011-02-15 13:12:00,296,4,576.90,1,4,3,8,Potential Loyalists
14177.00,2011-09-14 15:11:00,85,4,559.41,2,4,3,9,Potential Loyalists
14178.00,2011-12-01 12:01:00,8,7,1620.93,5,5,4,14,Champions
14179.00,2011-10-30 12:07:00,40,2,719.78,3,3,3,9,Potential Loyalists
14180.00,2011-11-29 10:56:00,10,25,4748.52,5,5,5,15,Champions
14184.00,2011-10-04 12:43:00,66,1,452.89,3,1,2,6,At Risk
14185.00,2011-01-12 13:52:00,330,1,197.65,1,1,1,3,Lost Customers
14188.00,2011-11-09 12:45:00,30,6,2054.36,4,5,4,13,Champions
14189.00,2011-12-07 15:55:00,1,15,4654.08,5,5,5,15,Champions
14191.00,2011-12-08 09:23:00,1,13,4684.76,5,5,5,15,Champions
14193.00,2011-10-03 09:34:00,67,2,853.39,3,3,3,9,Potential Loyalists
14194.00,2011-12-05 10:38:00,4,21,11349.52,5,5,5,15,Champions
14195.00,2011-05-22 10:29:00,201,2,1012.00,1,3,4,8,Potential Loyalists
14196.00,2011-08-25 10:25:00,106,1,335.52,2,1,2,5,At Risk
14198.00,2011-11-21 16:35:00,17,4,701.40,4,4,3,11,Loyal Customers
14199.00,2011-05-05 13:44:00,217,1,185.40,1,1,1,3,Lost Customers
14201.00,2011-10-10 13:27:00,59,7,747.44,3,5,3,11,Loyal Customers
14204.00,2011-12-07 13:38:00,1,1,161.03,5,1,1,7,Potential Loyalists
14205.00,2011-11-23 10:55:00,16,2,466.70,4,3,2,9,Potential Loyalists
14206.00,2011-04-14 16:38:00,238,1,328.16,1,1,2,4,Lost Customers
14208.00,2011-09-06 12:48:00,94,1,151.74,2,1,1,4,Lost Customers
14209.00,2011-11-29 10:18:00,10,6,2073.43,5,5,5,15,Champions
14210.00,2011-08-26 12:36:00,105,6,1905.84,2,5,4,11,Loyal Customers
14211.00,2011-10-17 13:23:00,52,9,2241.10,3,5,5,13,Champions
14212.00,2011-09-11 12:45:00,89,1,1070.48,2,1,4,7,Potential Loyalists
14214.00,2011-11-09 10:31:00,30,5,1004.38,4,4,4,12,Loyal Customers
14215.00,2011-11-28 12:19:00,11,6,1789.72,5,5,4,14,Champions
14216.00,2011-12-06 14:56:00,2,4,1839.30,5,4,4,13,Champions
14217.00,2011-12-08 11:53:00,1,17,2004.98,5,5,4,14,Champions
14218.00,2011-10-28 10:00:00,42,1,169.48,3,1,1,5,At Risk
14219.00,2011-12-05 16:23:00,3,1,89.94,5,1,1,7,Potential Loyalists
14220.00,2011-04-06 13:23:00,246,2,632.40,1,3,3,7,Potential Loyalists
14221.00,2011-10-28 13:42:00,41,9,3432.80,3,5,5,13,Champions
14222.00,2011-06-15 16:42:00,176,1,683.17,2,1,3,6,At Risk
14223.00,2011-09-08 13:38:00,91,3,991.13,2,3,4,9,Potential Loyalists
14224.00,2011-08-21 13:24:00,109,4,1050.12,2,4,4,10,Loyal Customers
14226.00,2011-11-11 11:34:00,28,5,2232.19,4,4,5,13,Champions
14227.00,2011-11-13 15:48:00,25,10,3350.96,4,5,5,14,Champions
14229.00,2011-10-19 10:04:00,51,3,1547.20,3,3,4,10,Loyal Customers
14231.00,2011-06-09 11:05:00,183,3,925.71,1,3,3,7,Potential Loyalists
14232.00,2011-10-28 11:09:00,42,5,2048.07,3,4,4,11,Loyal Customers
14233.00,2011-10-21 15:54:00,48,4,1462.72,3,4,4,11,Loyal Customers
14234.00,2011-11-17 17:53:00,21,4,775.46,4,4,3,11,Loyal Customers
14235.00,2011-09-25 14:37:00,74,5,3144.86,2,4,5,11,Loyal Customers
14236.00,2011-09-20 09:13:00,80,2,490.86,2,3,3,8,Potential Loyalists
14237.00,2010-12-01 13:20:00,372,1,161.00,1,1,1,3,Lost Customers
14238.00,2011-01-17 14:40:00,325,1,146.85,1,1,1,3,Lost Customers
14239.00,2011-10-27 14:40:00,42,11,2380.85,3,5,5,13,Champions
14240.00,2011-11-09 13:45:00,29,2,890.34,4,3,3,10,Loyal Customers
14241.00,2011-06-09 11:46:00,183,1,213.70,1,1,1,3,Lost Customers
14242.00,2011-04-19 11:46:00,234,2,280.55,1,3,2,6,At Risk
14243.00,2011-12-01 11:12:00,8,10,2588.77,5,5,5,15,Champions
14245.00,2011-05-04 08:40:00,219,2,1693.45,1,3,4,8,Potential Loyalists
14246.00,2011-08-21 11:50:00,110,3,1474.06,2,3,4,9,Potential Loyalists
14247.00,2011-03-06 15:21:00,277,1,136.77,1,1,1,3,Lost Customers
14248.00,2011-01-25 14:45:00,317,1,302.58,1,1,2,4,Lost Customers
14250.00,2011-12-02 14:30:00,6,3,1904.05,5,3,4,12,Loyal Customers
14251.00,2011-12-08 08:32:00,1,5,2879.70,5,4,5,14,Champions
14256.00,2011-03-24 13:17:00,259,2,969.06,1,3,4,8,Potential Loyalists
14257.00,2011-10-06 16:54:00,63,5,3099.72,3,4,5,12,Loyal Customers
14258.00,2011-11-30 15:27:00,8,9,12669.98,5,5,5,15,Champions
14259.00,2011-07-21 10:44:00,141,1,120.00,2,1,1,4,Lost Customers
14261.00,2011-10-20 10:04:00,50,2,1163.45,3,3,4,10,Loyal Customers
14262.00,2011-12-01 14:17:00,7,8,2618.23,5,5,5,15,Champions
14264.00,2011-07-08 10:20:00,154,2,333.97,2,3,2,7,Potential Loyalists
14265.00,2011-08-22 13:32:00,108,2,530.18,2,3,3,8,Potential Loyalists
14267.00,2011-06-30 10:09:00,162,3,1516.24,2,3,4,9,Potential Loyalists
14270.00,2011-01-12 09:33:00,331,1,492.65,1,1,3,5,At Risk
14271.00,2011-04-28 12:47:00,225,1,112.32,1,1,1,3,Lost Customers
14272.00,2011-09-27 10:08:00,73,2,437.96,2,3,2,7,Potential Loyalists
14273.00,2011-10-19 13:20:00,50,4,559.97,3,4,3,10,Loyal Customers
14276.00,2011-09-02 09:45:00,98,3,1119.74,2,3,4,9,Potential Loyalists
14277.00,2011-11-24 15:01:00,14,3,4216.20,4,3,5,12,Loyal Customers
14280.00,2011-05-27 10:37:00,196,1,134.04,1,1,1,3,Lost Customers
14282.00,2011-12-06 17:04:00,2,15,3729.34,5,5,5,15,Champions
14284.00,2011-11-09 08:11:00,30,2,595.25,4,3,3,10,Loyal Customers
14285.00,2011-11-18 14:50:00,20,4,1910.01,4,4,4,12,Loyal Customers
14286.00,2011-11-16 10:34:00,23,3,4628.75,4,3,5,12,Loyal Customers
14287.00,2011-12-01 13:25:00,7,3,176.63,5,3,1,9,Potential Loyalists
14288.00,2011-05-10 13:22:00,212,1,426.60,1,1,2,4,Lost Customers
14289.00,2011-12-01 11:44:00,8,6,911.26,5,5,3,13,Champions
14290.00,2011-11-28 14:02:00,10,5,2314.65,5,4,5,14,Champions
14291.00,2011-12-08 10:26:00,1,11,3883.25,5,5,5,15,Champions
14292.00,2011-12-02 11:50:00,7,9,4871.93,5,5,5,15,Champions
14293.00,2011-12-06 15:17:00,2,4,1046.56,5,4,4,13,Champions
14295.00,2011-10-30 15:50:00,39,1,166.20,3,1,1,5,At Risk
14297.00,2011-11-22 09:06:00,17,4,1305.33,4,4,4,12,Loyal Customers
14298.00,2011-12-01 13:12:00,7,44,51527.30,5,5,5,15,Champions
14299.00,2011-12-01 16:05:00,7,9,3965.62,5,5,5,15,Champions
14300.00,2011-11-21 08:57:00,18,1,43.20,4,1,1,6,At Risk
14301.00,2011-08-14 15:33:00,116,1,640.14,2,1,3,6,At Risk
14304.00,2011-05-01 11:50:00,222,1,383.45,1,1,2,4,Lost Customers
14305.00,2011-09-29 15:29:00,70,3,1858.96,3,3,4,10,Loyal Customers
14306.00,2011-10-19 13:23:00,50,2,2093.32,3,3,5,11,Loyal Customers
14307.00,2011-09-12 09:38:00,88,6,2995.72,2,5,5,12,Loyal Customers
14309.00,2011-12-01 13:33:00,7,9,2352.53,5,5,5,15,Champions
14311.00,2011-04-11 10:14:00,242,1,310.26,1,1,2,4,Lost Customers
14312.00,2011-10-24 09:46:00,46,6,1611.59,3,5,4,12,Loyal Customers
14314.00,2011-08-25 10:39:00,106,1,120.00,2,1,1,4,Lost Customers
14315.00,2011-10-26 12:06:00,44,6,2481.13,3,5,5,13,Champions
14317.00,2011-10-06 10:44:00,64,1,508.58,3,1,3,7,Potential Loyalists
14320.00,2011-05-17 09:24:00,206,2,477.79,1,3,2,6,At Risk
14321.00,2011-11-29 09:47:00,10,5,1530.75,5,4,4,13,Champions
14323.00,2011-08-17 11:37:00,114,2,605.06,2,3,3,8,Potential Loyalists
14326.00,2011-04-11 15:04:00,241,1,183.85,1,1,1,3,Lost Customers
14327.00,2011-06-29 13:58:00,162,1,311.65,2,1,2,5,At Risk
14329.00,2011-11-22 15:50:00,16,7,5014.84,4,5,5,14,Champions
14331.00,2011-08-07 13:17:00,123,2,462.66,2,3,2,7,Potential Loyalists
14332.00,2011-11-17 11:54:00,22,3,866.31,4,3,3,10,Loyal Customers
14333.00,2011-10-03 10:38:00,67,1,415.20,3,1,2,6,At Risk
14334.00,2011-11-23 10:01:00,16,8,2552.21,4,5,5,14,Champions
14335.00,2011-11-23 13:41:00,15,2,468.26,4,3,2,9,Potential Loyalists
14336.00,2011-11-23 11:40:00,16,4,1614.91,4,4,4,12,Loyal Customers
14338.00,2011-07-01 14:08:00,160,2,588.22,2,3,3,8,Potential Loyalists
14339.00,2011-04-11 11:06:00,242,1,309.52,1,1,2,4,Lost Customers
14340.00,2011-05-05 09:44:00,218,1,134.70,1,1,1,3,Lost Customers
14341.00,2011-10-25 15:48:00,44,8,2182.28,3,5,5,13,Champions
14342.00,2011-11-18 13:21:00,20,4,668.56,4,4,3,11,Loyal Customers
14344.00,2011-08-04 13:51:00,126,8,889.93,2,5,3,10,Loyal Customers
14345.00,2011-11-01 09:51:00,38,1,108.98,3,1,1,5,At Risk
14346.00,2011-08-11 09:47:00,120,2,1021.58,2,3,4,9,Potential Loyalists
14348.00,2011-03-24 16:23:00,259,1,409.57,1,1,2,4,Lost Customers
14349.00,2011-11-29 15:39:00,9,1,133.50,5,1,1,7,Potential Loyalists
14350.00,2011-03-10 14:14:00,273,1,282.93,1,1,2,4,Lost Customers
14351.00,2011-06-28 11:56:00,164,1,51.00,2,1,1,4,Lost Customers
14352.00,2011-07-05 15:41:00,156,4,1078.96,2,4,4,10,Loyal Customers
14353.00,2011-05-08 16:06:00,214,1,90.60,1,1,1,3,Lost Customers
14354.00,2011-12-04 11:32:00,5,2,163.62,5,3,1,9,Potential Loyalists
14355.00,2010-12-09 12:16:00,365,1,174.40,1,1,1,3,Lost Customers
14356.00,2011-09-21 09:18:00,79,2,701.23,2,3,3,8,Potential Loyalists
14357.00,2011-10-27 16:23:00,42,1,225.77,3,1,1,5,At Risk
14359.00,2011-11-20 13:17:00,18,3,912.18,4,3,3,10,Loyal Customers
14360.00,2011-11-08 09:12:00,31,4,2128.23,4,4,5,13,Champions
14362.00,2011-11-17 15:08:00,21,1,161.20,4,1,1,6,At Risk
14364.00,2011-08-23 11:01:00,108,8,3717.35,2,5,5,12,Loyal Customers
14367.00,2011-12-01 13:19:00,7,16,9261.52,5,5,5,15,Champions
14368.00,2011-01-24 09:52:00,319,1,155.00,1,1,1,3,Lost Customers
14371.00,2011-02-17 16:35:00,294,1,100.50,1,1,1,3,Lost Customers
14373.00,2010-12-16 15:40:00,357,1,76.55,1,1,1,3,Lost Customers
14375.00,2011-06-07 13:44:00,184,1,257.68,1,1,2,4,Lost Customers
14377.00,2011-06-01 13:32:00,190,2,617.05,1,3,3,7,Potential Loyalists
14379.00,2011-10-26 16:43:00,43,2,348.10,3,3,2,8,Potential Loyalists
14381.00,2011-10-18 17:10:00,51,1,202.68,3,1,1,5,At Risk
14382.00,2011-11-13 16:18:00,25,1,626.07,4,1,3,8,Potential Loyalists
14383.00,2011-11-01 15:53:00,37,3,1247.69,3,3,4,10,Loyal Customers
14385.00,2011-11-30 15:36:00,8,3,202.11,5,3,1,9,Potential Loyalists
14386.00,2011-02-16 09:45:00,296,1,142.40,1,1,1,3,Lost Customers
14387.00,2011-11-07 12:29:00,32,3,1770.56,4,3,4,11,Loyal Customers
14388.00,2011-11-29 13:32:00,9,8,3212.84,5,5,5,15,Champions
14389.00,2011-10-05 15:17:00,64,2,1043.46,3,3,4,10,Loyal Customers
14390.00,2011-11-29 13:49:00,9,9,4652.82,5,5,5,15,Champions
14393.00,2011-05-05 18:16:00,217,1,67.95,1,1,1,3,Lost Customers
14395.00,2011-12-07 14:34:00,1,9,3507.71,5,5,5,15,Champions
14396.00,2011-10-05 16:09:00,64,2,487.99,3,3,2,8,Potential Loyalists
14397.00,2011-12-07 09:22:00,2,19,2612.96,5,5,5,15,Champions
14400.00,2011-07-13 15:50:00,148,1,574.70,2,1,3,6,At Risk
14401.00,2011-12-05 13:30:00,3,13,4051.48,5,5,5,15,Champions
14403.00,2011-08-01 12:57:00,129,4,1475.81,2,4,4,10,Loyal Customers
14404.00,2011-11-06 12:30:00,33,6,1474.32,3,5,4,12,Loyal Customers
14406.00,2011-08-12 16:54:00,118,1,156.75,2,1,1,4,Lost Customers
14407.00,2011-08-24 14:02:00,106,6,2157.73,2,5,5,12,Loyal Customers
14408.00,2011-11-29 11:41:00,10,7,2606.53,5,5,5,15,Champions
14409.00,2011-09-29 18:18:00,70,6,2059.45,3,5,5,13,Champions
14410.00,2011-09-08 15:08:00,91,9,1105.07,2,5,4,11,Loyal Customers
14411.00,2011-02-02 10:56:00,310,1,1063.00,1,1,4,6,At Risk
14412.00,2011-10-28 10:45:00,42,2,770.03,3,3,3,9,Potential Loyalists
14413.00,2010-12-12 13:37:00,361,1,122.70,1,1,1,3,Lost Customers
14414.00,2011-09-09 12:09:00,91,7,1496.98,2,5,4,11,Loyal Customers
14415.00,2011-12-08 14:38:00,0,13,5900.28,5,5,5,15,Champions
14416.00,2011-11-17 15:22:00,21,2,490.22,4,3,3,10,Loyal Customers
14418.00,2011-12-06 11:39:00,3,3,1937.25,5,3,4,12,Loyal Customers
14419.00,2011-11-29 11:22:00,10,6,1058.06,5,5,4,14,Champions
14420.00,2011-09-01 18:07:00,98,1,387.52,2,1,2,5,At Risk
14421.00,2011-10-13 13:24:00,56,2,813.11,3,3,3,9,Potential Loyalists
14422.00,2011-12-09 11:26:00,0,6,4263.64,5,5,5,15,Champions
14423.00,2011-05-05 15:12:00,217,1,265.20,1,1,2,4,Lost Customers
14424.00,2011-11-22 11:48:00,17,1,322.08,4,1,2,7,Potential Loyalists
14426.00,2011-11-16 12:25:00,23,10,4481.67,4,5,5,14,Champions
14427.00,2011-10-20 14:23:00,49,2,363.34,3,3,2,8,Potential Loyalists
14428.00,2011-12-02 13:17:00,6,5,1244.83,5,4,4,13,Champions
14431.00,2011-02-10 10:40:00,302,1,470.36,1,1,2,4,Lost Customers
14432.00,2011-11-30 08:04:00,9,6,2255.51,5,5,5,15,Champions
14434.00,2011-11-18 08:56:00,21,6,1372.80,4,5,4,13,Champions
14436.00,2011-09-02 10:13:00,98,1,89.06,2,1,1,4,Lost Customers
14437.00,2010-12-09 09:27:00,365,1,63.00,1,1,1,3,Lost Customers
14438.00,2011-02-06 14:56:00,305,1,131.90,1,1,1,3,Lost Customers
14439.00,2011-01-24 11:39:00,319,1,2661.24,1,1,5,7,Potential Loyalists
14440.00,2011-12-01 15:42:00,7,5,2357.68,5,4,5,14,Champions
14441.00,2011-12-09 09:07:00,0,4,1712.89,5,4,4,13,Champions
14442.00,2011-05-19 11:36:00,204,2,1589.82,1,3,4,8,Potential Loyalists
14443.00,2011-10-17 10:10:00,53,4,1420.20,3,4,4,11,Loyal Customers
14446.00,2011-12-09 11:34:00,0,4,1039.58,5,4,4,13,Champions
14447.00,2011-11-21 08:28:00,18,5,1163.23,4,4,4,12,Loyal Customers
14448.00,2011-11-30 13:50:00,8,2,375.35,5,3,2,10,Loyal Customers
14449.00,2011-11-21 12:06:00,18,4,907.10,4,4,3,11,Loyal Customers
14450.00,2011-06-12 10:46:00,180,3,483.25,1,3,2,6,At Risk
14451.00,2011-10-10 13:38:00,59,2,662.59,3,3,3,9,Potential Loyalists
14452.00,2011-11-29 12:06:00,10,2,264.44,5,3,2,10,Loyal Customers
14453.00,2011-06-02 14:15:00,189,1,119.93,1,1,1,3,Lost Customers
14456.00,2011-12-04 13:59:00,4,9,3062.40,5,5,5,15,Champions
14457.00,2011-02-02 09:39:00,310,1,113.64,1,1,1,3,Lost Customers
14459.00,2011-07-07 13:35:00,154,1,1837.92,2,1,4,7,Potential Loyalists
14460.00,2011-08-21 14:19:00,109,3,434.34,2,3,2,7,Potential Loyalists
14461.00,2011-07-14 17:11:00,147,3,2103.06,2,3,5,10,Loyal Customers
14462.00,2011-10-04 15:55:00,65,11,2004.02,3,5,4,12,Loyal Customers
14463.00,2011-09-02 15:20:00,97,3,529.62,2,3,3,8,Potential Loyalists
14465.00,2011-04-07 12:38:00,246,3,1058.62,1,3,4,8,Potential Loyalists
14466.00,2011-11-10 14:07:00,28,7,2272.40,4,5,5,14,Champions
14467.00,2011-11-22 12:48:00,17,4,598.76,4,4,3,11,Loyal Customers
14470.00,2011-11-28 10:31:00,11,2,461.19,5,3,2,10,Loyal Customers
14472.00,2011-08-28 11:01:00,103,8,1936.84,2,5,4,11,Loyal Customers
14473.00,2011-09-26 15:10:00,73,2,234.34,2,3,1,6,At Risk
14474.00,2011-10-24 13:26:00,45,1,547.66,3,1,3,7,Potential Loyalists
14475.00,2011-09-29 10:46:00,71,3,925.85,3,3,3,9,Potential Loyalists
14476.00,2011-03-27 15:39:00,256,1,215.70,1,1,1,3,Lost Customers
14477.00,2011-11-20 11:11:00,19,4,1309.60,4,4,4,12,Loyal Customers
14479.00,2011-03-31 09:07:00,253,2,316.25,1,3,2,6,At Risk
14480.00,2011-11-28 16:35:00,10,1,279.05,5,1,2,8,Potential Loyalists
14481.00,2011-06-28 10:38:00,164,2,636.51,2,3,3,8,Potential Loyalists
14482.00,2011-11-21 13:14:00,17,6,2068.15,4,5,5,14,Champions
14483.00,2011-03-03 10:26:00,281,1,137.10,1,1,1,3,Lost Customers
14484.00,2011-10-20 14:11:00,49,1,321.92,3,1,2,6,At Risk
14485.00,2011-11-01 12:25:00,38,1,165.75,3,1,1,5,At Risk
14487.00,2011-11-13 12:17:00,26,6,1196.33,4,5,4,13,Champions
14488.00,2011-10-03 09:30:00,67,1,1064.28,3,1,4,8,Potential Loyalists
14489.00,2011-05-16 14:51:00,206,1,463.38,1,1,2,4,Lost Customers
14491.00,2011-06-17 15:22:00,174,2,340.93,2,3,2,7,Potential Loyalists
14493.00,2011-12-02 16:14:00,6,5,2383.24,5,4,5,14,Champions
14494.00,2011-11-14 09:21:00,25,1,139.56,4,1,1,6,At Risk
14495.00,2011-10-20 12:28:00,50,2,123.80,3,3,1,7,Potential Loyalists
14496.00,2011-02-01 09:01:00,311,2,538.81,1,3,3,7,Potential Loyalists
14497.00,2011-02-03 17:01:00,308,1,475.37,1,1,2,4,Lost Customers
14498.00,2011-10-28 12:09:00,42,5,1957.32,3,4,4,11,Loyal Customers
14499.00,2011-11-13 13:01:00,25,3,815.32,4,3,3,10,Loyal Customers
14500.00,2011-09-12 16:45:00,87,3,356.85,2,3,2,7,Potential Loyalists
14501.00,2011-06-09 12:02:00,183,2,251.21,1,3,2,6,At Risk
14502.00,2011-11-20 11:50:00,19,11,2470.67,4,5,5,14,Champions
14503.00,2011-12-06 13:30:00,2,6,3543.26,5,5,5,15,Champions
14504.00,2011-10-23 16:00:00,46,4,673.26,3,4,3,10,Loyal Customers
14505.00,2011-11-22 15:45:00,16,8,5905.64,4,5,5,14,Champions
14506.00,2011-11-22 13:02:00,16,5,2012.17,4,4,4,12,Loyal Customers
14507.00,2011-11-16 12:21:00,23,6,1383.18,4,5,4,13,Champions
14508.00,2011-11-17 19:48:00,21,2,276.42,4,3,2,9,Potential Loyalists
14511.00,2011-11-28 17:05:00,10,5,1314.81,5,4,4,13,Champions
14512.00,2011-06-05 12:39:00,187,2,275.28,1,3,2,6,At Risk
14513.00,2011-08-31 11:25:00,100,3,455.59,2,3,2,7,Potential Loyalists
14514.00,2011-10-09 16:05:00,60,3,1055.35,3,3,4,10,Loyal Customers
14515.00,2011-11-22 11:37:00,17,6,2102.09,4,5,5,14,Champions
14517.00,2011-11-06 14:20:00,32,2,330.45,4,3,2,9,Potential Loyalists
14518.00,2011-10-06 14:43:00,63,1,174.37,3,1,1,5,At Risk
14520.00,2011-12-08 09:46:00,1,2,270.60,5,3,2,10,Loyal Customers
14522.00,2011-11-15 13:24:00,23,4,974.54,4,4,4,12,Loyal Customers
14523.00,2011-08-23 13:13:00,107,1,241.09,2,1,1,4,Lost Customers
14524.00,2011-11-08 12:29:00,31,9,1867.68,4,5,4,13,Champions
14525.00,2011-11-20 11:37:00,19,9,4332.20,4,5,5,14,Champions
14527.00,2011-12-07 12:19:00,2,55,8508.82,5,5,5,15,Champions
14528.00,2011-11-02 17:09:00,36,1,364.22,3,1,2,6,At Risk
